13109,東京都,品川区,ゆたかシルバーセンター,東京都品川区豊町3-2-15,35.60833,139.7197,,,,,,,
13109,東京都,品川区,荏原第五地域センター,東京都品川区二葉1-1-2,35.60865,139.72665,,,,,,,
13109,東京都,品川区,延山小学校,東京都品川区西中延2-17-5,35.60877,139.70802,,,,,,,
13109,東京都,品川区,品川区資源化センター,東京都品川区八潮1-4-1,35.60878,139.75389,,,,,,,
13109,東京都,品川区,小山在宅サービスセンター,東京都品川区小山7-14-18,35.60888,139.69684,,,,,,,
13109,東京都,品川区,南品川シルバーセンター,東京都品川区南品川5-10-3,35.60949,139.73958,,,,,,,
13109,東京都,品川区,商業・ものづくり課,東京都品川区西品川1-28-3,35.60954,139.72659,,,,,,,
13109,東京都,品川区,しながわ中央公園管理事務所,東京都品川区西品川1-27-28,35.60965,139.72838,,,,,,,
13109,東京都,品川区,第二延山小学校,東京都品川区旗の台1-6-1,35.60988,139.70366,,,,,,,
13109,東京都,品川区,品川区立戸越体育館,東京都品川区豊町2-1-17,35.61019,139.72151,,,,,,,
13109,東京都,品川区,戸越小学校,東京都品川区豊町2-1-20,35.61019,139.72151,,,,,,,
13109,東京都,品川区,浅間台小学校,東京都品川区南品川6-8-8,35.61097,139.73631,,,,,,,
13109,東京都,品川区,ゆたか図書館,東京都品川区豊町1-17-7,35.61145,139.72211,,,,,,,
13109,東京都,品川区,ゆたか児童センター,東京都品川区豊町1-18-15,35.61148,139.72275,,,,,,,
13109,東京都,品川区,品川第二地域センター,東京都品川区南品川5-3-20,35.61151,139.74112,,,,,,,
13109,東京都,品川区,荏原第二地域センター,東京都品川区荏原6-17-12,35.61164,139.7036,,,,,,,
13109,東京都,品川区,清水台保育園,東京都品川区荏原7-8-3,35.61167,139.70161,,,,,,,
13109,東京都,品川区,宮前小学校,東京都品川区戸越4-5-10,35.61187,139.71848,,,,,,,
13109,東京都,品川区,東海中学校,東京都品川区東品川3-30-15,35.6122,139.74892,,,,,,,
13109,東京都,品川区,荏原図書館,東京都品川区中延1-9-15,35.61221,139.71085,,,,,,,
13109,東京都,品川区,荏原文化センター,東京都品川区中延1-9-15,35.61221,139.71085,,,,,,,
13109,東京都,品川区,成幸在宅サービスセンター,東京都品川区中延1-8-7,35.61222,139.71175,,,,,,,
13109,東京都,品川区,中延児童センター,東京都品川区西中延1-6-16,35.61238,139.70831,,,,,,,
13109,東京都,品川区,中延小学校,東京都品川区中延1-11-15,35.6124,139.70949,,,,,,,
13109,東京都,品川区,城南小学校,東京都品川区南品川2-8-21,35.61279,139.74324,,,,,,,
13109,東京都,品川区,城南幼稚園,東京都品川区南品川2-8-21,35.61279,139.74324,,,,,,,
13109,東京都,品川区,荏原いきいき倶楽部,東京都品川区荏原6-2-8,35.6128,139.70227,,,,,,,
13109,東京都,品川区,三ツ木保育園,東京都品川区西品川1-9-18,35.61299,139.72971,,,,,,,
13109,東京都,品川区,荏原第三地域センター,東京都品川区平塚1-13-18,35.6132,139.71556,,,,,,,
13109,東京都,品川区,八潮北公園管理詰所,東京都品川区八潮1-3-1,35.61386,139.75504,,,,,,,
13109,東京都,品川区,高齢者住宅（パレスガル）,東京都品川区南品川4-5-4,35.6139,139.73991,,,,,,,
13109,東京都,品川区,南品川児童センター,東京都品川区南品川4-5-28,35.6139,139.73991,,,,,,,
13109,東京都,品川区,三ツ木児童センター,東京都品川区西品川2-6-13,35.61399,139.72658,,,,,,,
13109,東京都,品川区,荏原西保育園,東京都品川区荏原4-16-11,35.61401,139.70621,,,,,,,
13109,東京都,品川区,東品川公園管理詰所,東京都品川区東品川3-14-9,35.61422,139.74574,,,,,,,
13109,東京都,品川区,荏原区民センター,東京都品川区荏原5-6-5,35.61442,139.70163,,,,,,,
13109,東京都,品川区,平塚橋特別養護老人ホーム,東京都品川区西中延1-2-8,35.61446,139.70914,,,,,,,
13109,東京都,品川区,平塚橋ゆうゆうプラザ,東京都品川区西中延1-2-8,35.61446,139.70914,,,,,,,
13109,東京都,品川区,東品川文化センター,東京都品川区東品川3-32-10,35.61488,139.75073,,,,,,,
13109,東京都,品川区,東品川シルバーセンター,東京都品川区東品川3-32-10,35.61488,139.75073,,,,,,,
13109,東京都,品川区,京陽小学校,東京都品川区平塚2-19-20,35.61495,139.71315,,,,,,,
13109,東京都,品川区,三木小学校,東京都品川区西品川3-16-28,35.61505,139.72617,,,,,,,
13109,東京都,品川区,西品川保育園,東京都品川区西品川3-16-35,35.61505,139.72617,,,,,,,
13109,東京都,品川区,小山シルバーセンター,東京都品川区小山5-17-18,35.61508,139.70137,,,,,,,
13109,東京都,品川区,平塚幼稚園,東京都品川区荏原4-5-22,35.61526,139.70793,,,,,,,
13109,東京都,品川区,荏原平塚総合区民会館1,東京都品川区荏原4-5-28,35.61526,139.70793,,,,,,,
13109,東京都,品川区,荏原平塚総合区民会館2,東京都品川区荏原4-5-28,35.61526,139.70793,,,,,,,
13109,東京都,品川区,城南第二小学校,東京都品川区東品川3-4-5,35.61526,139.74593,,,,,,,
13109,東京都,品川区,荏原平塚学園1,東京都品川区平塚3-16-26,35.61526,139.71021,,,,,,,
13109,東京都,品川区,荏原平塚学園2,東京都品川区平塚3-16-26,35.61526,139.71021,,,,,,,
13109,東京都,品川区,荏原ほっとサロン,東京都品川区荏原4-12-20,35.61552,139.70511,,,,,,,
13109,東京都,品川区,戸越台中学校,東京都品川区戸越1-15-23,35.61557,139.71745,,,,,,,
13109,東京都,品川区,品川区立戸越台中学校（温水プール）,東京都品川区戸越1-15-23,35.61557,139.71745,,,,,,,
13109,東京都,品川区,戸越台特別養護老人ホーム,東京都品川区戸越1-15-23,35.61557,139.71745,,,,,,,
13109,東京都,品川区,大崎中学校,東京都品川区西品川3-10-6,35.61566,139.72305,,,,,,,
13109,東京都,品川区,小山小学校,東京都品川区小山5-10-6,35.61615,139.70338,,,,,,,
13109,東京都,品川区,荏原第六中学校,東京都品川区小山5-20-19,35.61636,139.70026,,,,,,,
13109,東京都,品川区,子供の森公園管理詰所,東京都品川区北品川3-10-13,35.61642,139.73763,,,,,,,
13109,東京都,品川区,品川第一地域センター,東京都品川区北品川3-11-16,35.61644,139.73927,,,,,,,
13109,東京都,品川区,品川保健センター,東京都品川区北品川3-11-22,35.61644,139.73927,,,,,,,
13109,東京都,品川区,品川図書館,東京都品川区北品川2-32-3,35.61689,139.74237,,,,,,,
13109,東京都,品川区,東品川海上公園（屋上公園）管理事務所,東京都品川区東品川3-9-21,35.61689,139.74913,,,,,,,
13109,東京都,品川区,大崎第二地域センター,東京都品川区大崎2-9-4,35.61695,139.72778,,,,,,,
13109,東京都,品川区,東品川在宅サービスセンター,東京都品川区東品川3-1-8,35.61698,139.7466,,,,,,,
13109,東京都,品川区,大崎ゆうゆうプラザ,東京都品川区大崎2-7-13,35.61699,139.72575,,,,,,,
13109,東京都,品川区,荏原保健センター,東京都品川区荏原2-9-6,35.61701,139.71111,,,,,,,
13109,東京都,品川区,荏原特別養護老人ホーム,東京都品川区荏原2-9-6,35.61701,139.71111,,,,,,,
13109,東京都,品川区,荏原保育園,東京都品川区荏原2-16-18,35.61727,139.70906,,,,,,,
13109,東京都,品川区,品川宿交流館,東京都品川区北品川2-28-19,35.61746,139.74487,,,,,,,
13109,東京都,品川区,北浜こども冒険ひろば,東京都品川区北品川2-28,35.61746,139.74487,,,,,,,
13109,東京都,品川区,品川学園1,東京都品川区北品川3-9-30,35.61771,139.73792,,,,,,,
13109,東京都,品川区,品川学園2,東京都品川区北品川3-9-30,35.61771,139.73792,,,,,,,
13109,東京都,品川区,品川学園3,東京都品川区北品川3-9-30,35.61771,139.73792,,,,,,,
13109,東京都,品川区,大崎在宅サービスセンター,東京都品川区大崎2-11-1,35.61777,139.72681,,,,,,,
13109,東京都,品川区,大崎図書館,東京都品川区大崎2-4-8,35.61856,139.7256,,,,,,,
13109,東京都,品川区,平塚児童センター,東京都品川区平塚2-2-3,35.61859,139.71733,,,,,,,
13109,東京都,品川区,北品川保育園,東京都品川区北品川2-7-21,35.61884,139.74411,,,,,,,
13109,東京都,品川区,芳水小学校,東京都品川区大崎3-12-22,35.61905,139.72458,,,,,,,
13109,東京都,品川区,荏原第一地域センター,東京都品川区小山3-22-3,35.61907,139.7056,,,,,,,
13109,東京都,品川区,東品川児童センター,東京都品川区東品川1-34-9,35.61913,139.74596,,,,,,,
13109,東京都,品川区,荏原第一中学校,東京都品川区荏原1-24-30,35.61928,139.71336,,,,,,,
13109,東京都,品川区,小関児童センター,東京都品川区北品川5-8-15,35.61963,139.73285,,,,,,,
13109,東京都,品川区,天王洲公園野球場管理詰所,東京都品川区東品川2-6-23,35.61977,139.74942,,,,,,,
13109,東京都,品川区,武蔵小山サービスコーナー,東京都品川区小山3-27-5,35.61991,139.70354,,,,,,,
13109,東京都,品川区,北品川シルバーセンター,東京都品川区北品川1-29-12,35.62078,139.74176,,,,,,,
13109,東京都,品川区,後地シルバーセンター,東京都品川区小山2-9-19,35.62122,139.7093,,,,,,,
13109,東京都,品川区,台場小学校,東京都品川区東品川1-8-30,35.62123,139.74362,,,,,,,
13109,東京都,品川区,台場保育園,東京都品川区東品川1-8-30,35.62123,139.74362,,,,,,,
13109,東京都,品川区,後地小学校,東京都品川区小山2-4-6,35.62146,139.70786,,,,,,,
13109,東京都,品川区,中原児童センター,東京都品川区小山1-4-1,35.62147,139.71176,,,,,,,
13109,東京都,品川区,大崎保育園,東京都品川区大崎5-2-1,35.62173,139.72644,,,,,,,
13109,東京都,品川区,五反田シルバーセンター,東京都品川区東五反田2-15-6,35.62191,139.72954,,,,,,,
13109,東京都,品川区,五反田図書館,東京都品川区西五反田6-5-1,35.62205,139.71658,,,,,,,
13109,東京都,品川区,第一日野幼稚園,東京都品川区西五反田6-5-6,35.62205,139.71658,,,,,,,
13109,東京都,品川区,第一日野小学校,東京都品川区西五反田6-5-32,35.62205,139.71658,,,,,,,
13109,東京都,品川区,御殿山すこやか園,東京都品川区北品川5-3-1,35.62237,139.73167,,,,,,,
13109,東京都,品川区,御殿山幼稚園,東京都品川区北品川5-3-1,35.62237,139.73167,,,,,,,
13109,東京都,品川区,品川産業支援交流施設,東京都品川区北品川5-5-15,35.62239,139.73068,,,,,,,
13109,東京都,品川区,小山台小学校,東京都品川区小山台1-18-24,35.62278,139.70349,,,,,,,
13109,東京都,品川区,品川南ふ頭公園管理事務所,東京都品川区東品川5-8-4,35.62291,139.75497,,,,,,,
13109,東京都,品川区,八ツ山保育園,東京都品川区東品川1-2-15,35.62303,139.74434,,,,,,,
13109,東京都,品川区,御殿山小学校,東京都品川区北品川5-2-6,35.62324,139.73166,,,,,,,
13109,東京都,品川区,日野学園1,東京都品川区東五反田2-11-1,35.62427,139.72833,,,,,,,
13109,東京都,品川区,日野学園2,東京都品川区東五反田2-11-1,35.62427,139.72833,,,,,,,
13109,東京都,品川区,総合体育館1,東京都品川区東五反田2-11-2,35.62427,139.72833,,,,,,,
13109,東京都,品川区,総合体育館2,東京都品川区東五反田2-11-2,35.62427,139.72833,,,,,,,
13109,東京都,品川区,総合体育館3,東京都品川区東五反田2-11-2,35.62427,139.72833,,,,,,,
13109,東京都,品川区,総合体育館4,東京都品川区東五反田2-11-2,35.62427,139.72833,,,,,,,
13109,東京都,品川区,小山台保育園,東京都品川区小山台1-3-8,35.62446,139.70692,,,,,,,
13109,東京都,品川区,第四日野小学校,東京都品川区西五反田4-29-9,35.62566,139.71268,,,,,,,
13109,東京都,品川区,西五反田シルバーセンター,東京都品川区西五反田3-9-10,35.62672,139.71663,,,,,,,
13109,東京都,品川区,大崎第一地域センター,東京都品川区西五反田3-6-3,35.62768,139.71785,,,,,,,
13109,東京都,品川区,西五反田在宅サービスセンター,東京都品川区西五反田3-6-6,35.62768,139.71785,,,,,,,
13109,東京都,品川区,東五反田児童センター,東京都品川区東五反田5-24-1,35.62775,139.72345,,,,,,,
13109,東京都,品川区,第三日野小学校,東京都品川区上大崎1-19-19,35.63301,139.72311,,,,,,,
13109,東京都,品川区,発達障害者支援施設ぷらーす,東京都品川区上大崎1-20-12,35.63323,139.72176,,,,,,,
13109,東京都,品川区,上大崎シルバーセンター,東京都品川区上大崎1-3-12,35.63499,139.72195,,,,,,,
13109,東京都,品川区,光林荘,栃木県日光市細尾町676?1,36.71805,139.54356,,,,,,,
13213,東京都,東村山市,第三中学校萩山分校,東村山市萩山町1-37-1,35.7379,139.48074,,,,,,042-341-6639,
13213,東京都,東村山市,八国山たいけんの里,東村山市野口町3-48-1,35.76627,139.4545,,,,,,042-390-2161,
13213,東京都,東村山市,萩山憩いの家,東村山市萩山町2-3-11,35.7425,139.4758,,,,,,042-391-1525,
13213,東京都,東村山市,青葉小学校,東村山市青葉町2-33-1,35.76441,139.4899,,,,,,042-391-8110,
13213,東京都,東村山市,化成小学校,東村山市諏訪町1-4-1,35.76519,139.46552,,,,,,042-391-8111,
13213,東京都,東村山市,回田小学校,東村山市廻田町3-28-1,35.7588,139.4458,,,,,,042-391-8112,
13213,東京都,東村山市,大岱小学校,東村山市恩多町4-17-1,35.7563,139.47798,,,,,,042-391-8113,
13213,東京都,東村山市,秋津小学校,東村山市秋津町3-48-1,35.77284,139.48251,,,,,,042-391-8114,
13213,東京都,東村山市,八坂小学校,東村山市栄町3-34-1,35.74903,139.46597,,,,,,042-391-8115,
13213,東京都,東村山市,萩山小学校,東村山市萩山町4-16-1,35.74355,139.47832,,,,,,042-391-8116,
13213,東京都,東村山市,南台小学校,東村山市富士見町1-16-12,35.74376,139.45558,,,,,,042-391-8117,
13213,東京都,東村山市,久米川小学校,東村山市久米川町4-11-1,35.762,139.47218,,,,,,042-391-8118,
13213,東京都,東村山市,東萩山小学校,東村山市萩山町5-7-1,35.74588,139.47804,,,,,,042-391-8119,
13213,東京都,東村山市,北山小学校,東村山市野口町3-45-1,35.76642,139.45581,,,,,,042-391-8190,
13213,東京都,東村山市,秋津東小学校,東村山市秋津町4-35-11,35.77563,139.48776,,,,,,042-391-8191,
13213,東京都,東村山市,野火止小学校,東村山市恩多町5-47-1,35.75716,139.48616,,,,,,042-391-8192,
13213,東京都,東村山市,久米川東小学校,東村山市久米川町2-40-10,35.76493,139.48167,,,,,,042-391-8193,
13213,東京都,東村山市,富士見小学校,東村山市富士見町5-4-57,35.74822,139.45657,,,,,,042-391-8194,
13213,東京都,東村山市,第一中学校,東村山市富士見町1-5-2,35.74195,139.4603,,,,,,042-391-9111,
13213,東京都,東村山市,第二中学校,東村山市久米川町2-4-1,35.76978,139.47493,,,,,,042-391-9112,
13213,東京都,東村山市,第三中学校,東村山市萩山町5-2-1,35.74789,139.47701,,,,,,042-391-9113,
13213,東京都,東村山市,第四中学校,東村山市野口町3-24-1,35.764,139.45364,,,,,,042-391-9114,
13213,東京都,東村山市,第五中学校,東村山市恩多町4-38-1,35.76034,139.48076,,,,,,042-391-9115,
13213,東京都,東村山市,第六中学校,東村山市秋津町2-29-14,35.76947,139.48903,,,,,,042-391-9116,
13213,東京都,東村山市,第七中学校,東村山市美住町2-23-1,35.75562,139.45941,,,,,,042-391-9117,
13213,東京都,東村山市,秋水園,東村山市秋津町4-17-1,35.78008,139.48549,,,,,,042-393-5111,
13213,東京都,東村山市,市役所本庁舎1階保険年金課前(テレビ隣り),東村山市本町1-2-3,35.75449,139.46841,,,,,,042-393-5111(代表),
13213,東京都,東村山市,いきいきプラザ1階高齢介護課前(総合案内),東村山市本町1-2-3,35.75449,139.46841,,,,,,042-393-5111(代表),
13213,東京都,東村山市,いきいきプラザ2階健康課前(カウンター前),東村山市本町1-2-3,35.75449,139.46841,,,,,,042-393-5111(代表),
13213,東京都,東村山市,久米川憩いの家,東村山市久米川町5-16-1,35.77183,139.47206,,,,,,042-393-6868,
13213,東京都,東村山市,市民スポーツセンター,東村山市久米川町3-30-5,35.76113,139.47958,,,,,,042-393-9222,
13213,東京都,東村山市,東村山社会福祉センター,東村山市諏訪町1-3-10,35.76547,139.46674,,,,,,042-393-9449,
13213,東京都,東村山市,運動公園管理事務所,東村山市恩多町1-51-1,35.75428,139.49054,,,,,,042-394-1555,
13213,東京都,東村山市,中央図書館,東村山市本町1-1-10,35.75535,139.46788,,,,,,042-394-2900,
13213,東京都,東村山市,廻田憩いの家,東村山市廻田町3-12-6,35.75743,139.44737,,,,,,042-395-4295,
13213,東京都,東村山市,子育て総合支援センター(ころころの森),東村山市野口町1-25-15,35.75862,139.464,,,,,,042-395-7280,
13213,東京都,東村山市,中央公民館,東村山市本町2-33-2,35.75997,139.46672,,,,,,042-395-7511,
13213,東京都,東村山市,秋水園ふれあいセンター,東村山市秋津町4-24-12,35.7791,139.48689,,,,,,042-395-8177,
13213,東京都,東村山市,東村山ふるさと歴史館,東村山市諏訪町1-6-3,35.76637,139.46536,,,,,,042-396-3800,
13213,東京都,東村山市,秋津児童館,東村山市秋津町3-51-25,35.77348,139.48338,,,,,,042-397-1150,
13213,東京都,東村山市,栄町児童館,東村山市栄町3-14-1,35.74664,139.46909,,,,,,042-397-1151,
13213,東京都,東村山市,北山児童館,東村山市野口町3-26-2,35.76512,139.45349,,,,,,042-397-1153,
13213,東京都,東村山市,本町児童館,東村山市本町4-19-26,35.75421,139.47473,,,,,,042-397-1154,
13213,東京都,東村山市,富士見公民館,東村山市富士見町5-4-51,35.74822,139.45657,,,,,,042-397-9581,
13223,東京都,武蔵村山市,総合体育館,東京都武蔵村山市岸3‐45‐6,35.76492,139.37199,,,,,,042-520-0082　（ファクス042-520-2468）,
13223,東京都,武蔵村山市,かたくりの湯,東京都武蔵村山市本町5‐29‐1,35.76292,139.38713,,,,,,042-520-1026,
13223,東京都,武蔵村山市,残堀・伊奈平地区会館,東京都武蔵村山市残堀1‐60‐3,35.74618,139.37505,,,,,,042-560-0771,
13223,東京都,武蔵村山市,市立第十小学校,東京都武蔵村山市残堀5‐100‐1,35.75329,139.36658,,,,,,042-560-1710,
13223,東京都,武蔵村山市,市立第二小学校,東京都武蔵村山市三ツ木2‐12‐2,35.75786,139.37383,,,,,,042-560-1752,
13223,東京都,武蔵村山市,市立第一中学校,東京都武蔵村山市本町2‐76‐1,35.75478,139.38191,,,,,,042-560-1761,
13223,東京都,武蔵村山市,市立第五中学校,東京都武蔵村山市残堀5‐55 ,35.75372,139.36917,,,,,,042-560-3155,
13223,東京都,武蔵村山市,三ツ木地区会館,東京都武蔵村山市三ツ木2‐39‐2,35.75864,139.36871,,,,,,042-560-3302,
13223,東京都,武蔵村山市,市立第八小学校,東京都武蔵村山市三ツ藤2‐50‐1,35.75031,139.37607,,,,,,042-560-7151,
13223,東京都,武蔵村山市,市立第一小学校,東京都武蔵村山市本町1‐1‐11,35.75475,139.38736,,,,,,042-561-1751,
13223,東京都,武蔵村山市,市立第三小学校,東京都武蔵村山市中藤1‐36‐1,35.75664,139.39778,,,,,,042-561-1753,
13223,東京都,武蔵村山市,小中一貫校村山学園,東京都武蔵村山市緑が丘1460,35.74046,139.40483,,,,,,042-561-1762,
13223,東京都,武蔵村山市,市立雷塚小学校,東京都武蔵村山市学園4‐6‐1,35.74574,139.4019,,,,,,042-561-1775,
13223,東京都,武蔵村山市,大南地区会館,東京都武蔵村山市大南5‐1‐69,35.73623,139.40675,,,,,,042-562-3241,
13223,東京都,武蔵村山市,福祉会館,東京都武蔵村山市中央2‐117‐1,35.7508,139.39337,,,,,,042-563-3825,
13223,東京都,武蔵村山市,緑が丘出張所,東京都武蔵村山市緑が丘1460　都営村山団地1104号棟1階,35.74046,139.40483,,,,,,042-564-1234,(1)開館日：月から金曜日の午前8時30分から午後5時 (2)休館日：土・日・祝休日・年末年始(12月29日から1月3日)
13223,東京都,武蔵村山市,市立第七小学校,東京都武蔵村山市大南2‐78‐1,35.73972,139.40182,,,,,,042-564-1286,
13223,東京都,武蔵村山市,市立第九小学校,東京都武蔵村山市学園1‐85‐1,35.74768,139.39407,,,,,,042-564-1359,
13223,東京都,武蔵村山市,雷塚地区会館,東京都武蔵村山市学園4‐4,35.74545,139.39998,,,,,,042-564-2298,
